214.00,156.00,60.00,1.16,1.48,0.18,-0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
-0.032,1.449,-0.067,1.255,-0.171,1.294,-0.067,1.021,-0.227,1.064,0.054,0.965,0.071,0.965,-0.106,0.826,-0.145,0.835,-0.037,0.476,-0.145,0.459,-0.141,0.056,-0.195,0.040
-0.032,1.449,-0.067,1.255,-0.171,1.294,-0.067,1.021,-0.227,1.064,0.063,0.978,0.071,0.965,-0.106,0.826,-0.145,0.835,-0.037,0.476,-0.145,0.459,-0.136,0.039,-0.195,0.040
-0.032,1.449,-0.067,1.255,-0.171,1.294,-0.067,1.021,-0.236,1.064,0.063,0.978,0.067,0.965,-0.106,0.826,-0.145,0.835,-0.037,0.476,-0.145,0.459,-0.123,0.039,-0.195,0.040
-0.032,1.449,-0.067,1.255,-0.171,1.294,-0.071,1.038,-0.236,1.064,0.063,0.978,0.054,0.973,-0.106,0.826,-0.145,0.835,-0.050,0.472,-0.145,0.459,-0.132,0.039,-0.195,0.040
-0.032,1.449,-0.076,1.255,-0.171,1.294,-0.071,1.038,-0.236,1.064,0.063,0.978,0.054,0.973,-0.110,0.831,-0.145,0.835,-0.050,0.472,-0.145,0.459,-0.136,0.035,-0.195,0.040
-0.032,1.449,-0.089,1.255,-0.171,1.294,-0.071,1.038,-0.236,1.064,0.063,0.978,0.045,0.973,-0.128,0.831,-0.145,0.835,-0.067,0.472,-0.145,0.459,-0.136,0.030,-0.195,0.040
-0.032,1.449,-0.089,1.255,-0.171,1.294,-0.071,1.038,-0.236,1.064,0.063,0.978,0.045,0.973,-0.136,0.831,-0.145,0.835,-0.067,0.472,-0.145,0.459,-0.145,0.030,-0.195,0.040
-0.032,1.449,-0.089,1.255,-0.171,1.294,-0.071,1.038,-0.236,1.064,0.063,0.978,0.045,0.973,-0.136,0.831,-0.145,0.835,-0.067,0.472,-0.145,0.459,-0.149,0.026,-0.195,0.040
-0.032,1.449,-0.089,1.255,-0.171,1.294,-0.071,1.038,-0.236,1.064,0.063,0.978,0.045,0.978,-0.154,0.831,-0.145,0.835,-0.071,0.472,-0.145,0.459,-0.154,0.026,-0.195,0.040
-0.032,1.449,-0.089,1.255,-0.149,1.289,-0.071,1.038,-0.236,1.064,0.063,0.978,0.045,0.978,-0.154,0.835,-0.145,0.835,-0.076,0.476,-0.145,0.463,-0.154,0.026,-0.195,0.040
-0.032,1.449,-0.084,1.255,-0.149,1.289,-0.071,1.038,-0.231,1.073,0.063,0.978,0.041,0.978,-0.154,0.835,-0.145,0.835,-0.076,0.476,-0.145,0.463,-0.149,0.035,-0.197,0.040
-0.032,1.449,-0.084,1.255,-0.154,1.289,-0.071,1.038,-0.231,1.073,0.063,0.978,0.041,0.978,-0.154,0.835,-0.145,0.835,-0.076,0.476,-0.136,0.467,-0.149,0.043,-0.206,0.048
-0.032,1.449,-0.084,1.255,-0.154,1.289,-0.089,1.038,-0.231,1.073,0.063,0.978,0.041,0.978,-0.162,0.839,-0.145,0.835,-0.089,0.472,-0.123,0.476,-0.149,0.048,-0.206,0.048
-0.032,1.449,-0.084,1.255,-0.154,1.289,-0.093,1.038,-0.231,1.073,0.063,0.978,0.019,0.960,-0.167,0.839,-0.154,0.835,-0.089,0.472,-0.123,0.476,-0.149,0.048,-0.217,0.055
-0.032,1.449,-0.084,1.255,-0.154,1.289,-0.093,1.038,-0.231,1.073,0.063,0.978,0.019,0.960,-0.171,0.839,-0.154,0.835,-0.089,0.472,-0.119,0.476,-0.158,0.035,-0.217,0.055
-0.032,1.449,-0.084,1.255,-0.154,1.289,-0.093,1.038,-0.240,1.073,0.063,0.978,0.019,0.960,-0.171,0.839,-0.154,0.835,-0.097,0.472,-0.115,0.476,-0.154,0.022,-0.228,0.055
-0.032,1.449,-0.084,1.255,-0.154,1.289,-0.102,1.047,-0.244,1.073,0.063,0.978,0.019,0.960,-0.171,0.839,-0.162,0.835,-0.097,0.472,-0.102,0.485,-0.154,0.022,-0.231,0.055
-0.041,1.445,-0.084,1.255,-0.154,1.289,-0.102,1.047,-0.244,1.073,0.058,0.978,0.015,0.960,-0.171,0.839,-0.162,0.835,-0.097,0.472,-0.093,0.493,-0.154,0.022,-0.239,0.057
-0.050,1.445,-0.084,1.255,-0.154,1.289,-0.102,1.047,-0.244,1.073,0.050,0.978,0.011,0.960,-0.171,0.839,-0.162,0.835,-0.097,0.472,-0.093,0.493,-0.145,0.026,-0.250,0.063
-0.050,1.449,-0.084,1.255,-0.167,1.289,-0.110,1.043,-0.244,1.073,0.041,0.973,0.011,0.960,-0.171,0.839,-0.162,0.835,-0.097,0.472,-0.093,0.493,-0.145,0.026,-0.260,0.072
-0.050,1.454,-0.084,1.255,-0.167,1.289,-0.128,1.043,-0.244,1.073,0.037,0.973,0.011,0.960,-0.188,0.839,-0.175,0.839,-0.097,0.472,-0.106,0.493,-0.141,0.026,-0.270,0.077
-0.050,1.454,-0.089,1.255,-0.167,1.289,-0.128,1.043,-0.244,1.073,0.032,0.969,0.011,0.960,-0.188,0.839,-0.175,0.839,-0.097,0.472,-0.115,0.493,-0.141,0.026,-0.284,0.077
-0.050,1.454,-0.089,1.255,-0.167,1.289,-0.128,1.043,-0.244,1.073,0.019,0.969,0.011,0.960,-0.188,0.839,-0.175,0.839,-0.097,0.472,-0.132,0.493,-0.141,0.026,-0.297,0.072
-0.050,1.454,-0.089,1.255,-0.167,1.289,-0.128,1.043,-0.244,1.073,0.011,0.969,0.011,0.960,-0.188,0.839,-0.175,0.839,-0.097,0.472,-0.141,0.493,-0.141,0.026,-0.309,0.070
-0.050,1.454,-0.089,1.255,-0.167,1.289,-0.136,1.034,-0.244,1.073,0.011,0.969,0.011,0.960,-0.188,0.839,-0.175,0.839,-0.097,0.472,-0.154,0.493,-0.141,0.026,-0.311,0.063
-0.050,1.454,-0.097,1.255,-0.167,1.289,-0.136,1.034,-0.244,1.073,0.011,0.969,0.011,0.960,-0.188,0.839,-0.175,0.839,-0.097,0.472,-0.167,0.489,-0.141,0.026,-0.306,0.050
-0.067,1.449,-0.106,1.246,-0.167,1.289,-0.136,1.034,-0.244,1.073,-0.002,0.969,0.011,0.960,-0.188,0.839,-0.175,0.839,-0.097,0.472,-0.184,0.480,-0.141,0.026,-0.306,0.043
-0.067,1.449,-0.106,1.246,-0.167,1.289,-0.136,1.034,-0.244,1.073,-0.002,0.969,0.011,0.960,-0.188,0.844,-0.175,0.839,-0.097,0.472,-0.188,0.476,-0.141,0.026,-0.306,0.036
-0.067,1.449,-0.106,1.246,-0.167,1.289,-0.136,1.034,-0.244,1.073,-0.006,0.969,0.011,0.960,-0.188,0.844,-0.175,0.839,-0.084,0.476,-0.193,0.476,-0.141,0.026,-0.306,0.019
-0.067,1.449,-0.106,1.246,-0.167,1.289,-0.136,1.034,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.180,0.839,-0.084,0.476,-0.193,0.476,-0.141,0.026,-0.307,0.016
-0.067,1.449,-0.106,1.246,-0.167,1.289,-0.136,1.034,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.214,0.839,-0.084,0.480,-0.206,0.476,-0.141,0.026,-0.309,0.009
-0.067,1.449,-0.115,1.246,-0.167,1.289,-0.154,1.025,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.214,0.839,-0.076,0.480,-0.210,0.476,-0.141,0.026,-0.309,0.009
-0.067,1.449,-0.119,1.237,-0.167,1.289,-0.162,1.025,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.210,0.852,-0.076,0.480,-0.210,0.476,-0.141,0.026,-0.309,0.009
-0.067,1.449,-0.119,1.237,-0.167,1.289,-0.171,1.025,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.210,0.852,-0.076,0.480,-0.223,0.480,-0.141,0.026,-0.309,0.009
-0.067,1.449,-0.119,1.237,-0.167,1.289,-0.180,1.025,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.210,0.852,-0.076,0.480,-0.231,0.485,-0.141,0.026,-0.309,0.011
-0.067,1.449,-0.119,1.237,-0.154,1.272,-0.180,1.025,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.210,0.852,-0.067,0.480,-0.240,0.489,-0.141,0.026,-0.311,0.013
-0.067,1.449,-0.119,1.237,-0.149,1.255,-0.180,1.025,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.210,0.852,-0.067,0.480,-0.240,0.489,-0.136,0.030,-0.311,0.014
-0.067,1.449,-0.132,1.237,-0.149,1.255,-0.180,1.025,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.210,0.852,-0.058,0.485,-0.240,0.489,-0.136,0.030,-0.311,0.014
-0.067,1.449,-0.149,1.237,-0.149,1.255,-0.180,1.025,-0.244,1.073,-0.011,0.969,0.011,0.960,-0.188,0.844,-0.210,0.852,-0.058,0.485,-0.240,0.489,-0.136,0.030,-0.311,0.014
-0.067,1.449,-0.149,1.237,-0.149,1.255,-0.180,1.025,-0.244,1.073,-0.015,0.965,0.011,0.960,-0.188,0.844,-0.210,0.852,-0.050,0.489,-0.240,0.489,-0.136,0.030,-0.311,0.014
-0.067,1.449,-0.149,1.237,-0.149,1.255,-0.180,1.025,-0.244,1.073,-0.024,0.956,0.011,0.960,-0.188,0.844,-0.210,0.852,-0.050,0.489,-0.240,0.489,-0.141,0.030,-0.311,0.014
-0.067,1.449,-0.149,1.237,-0.149,1.255,-0.180,1.025,-0.244,1.073,-0.024,0.956,0.006,0.956,-0.188,0.844,-0.201,0.839,-0.050,0.489,-0.240,0.489,-0.141,0.030,-0.311,0.014
-0.067,1.449,-0.149,1.237,-0.149,1.255,-0.184,1.025,-0.244,1.073,-0.024,0.956,0.002,0.947,-0.188,0.844,-0.201,0.839,-0.050,0.489,-0.240,0.489,-0.141,0.030,-0.311,0.014
-0.067,1.449,-0.149,1.237,-0.149,1.255,-0.184,1.025,-0.236,1.064,-0.024,0.956,0.002,0.943,-0.188,0.844,-0.201,0.839,-0.050,0.489,-0.240,0.489,-0.136,0.035,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.184,1.025,-0.223,1.064,-0.024,0.956,0.002,0.943,-0.188,0.844,-0.201,0.839,-0.050,0.489,-0.240,0.489,-0.136,0.035,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.206,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.201,0.839,-0.050,0.489,-0.231,0.476,-0.132,0.035,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.206,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.201,0.839,-0.050,0.489,-0.223,0.459,-0.128,0.030,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.206,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.201,0.839,-0.050,0.489,-0.227,0.454,-0.128,0.030,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.201,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.201,0.839,-0.063,0.480,-0.236,0.454,-0.128,0.030,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.197,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.201,0.839,-0.076,0.476,-0.236,0.454,-0.145,0.022,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.197,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.201,0.839,-0.084,0.467,-0.236,0.454,-0.149,0.022,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.197,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.201,0.839,-0.084,0.467,-0.236,0.454,-0.141,0.022,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.197,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.084,0.467,-0.236,0.454,-0.136,0.022,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.084,0.467,-0.236,0.454,-0.136,0.022,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.084,0.467,-0.236,0.454,-0.136,0.022,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.084,0.467,-0.236,0.454,-0.136,0.022,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.076,0.476,-0.236,0.454,-0.136,0.022,-0.311,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.076,0.476,-0.236,0.454,-0.136,0.022,-0.307,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.076,0.476,-0.236,0.454,-0.132,0.026,-0.307,0.014
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.067,0.480,-0.236,0.454,-0.132,0.026,-0.307,0.016
-0.067,1.436,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.024,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.058,0.485,-0.236,0.454,-0.132,0.026,-0.307,0.016
-0.063,1.432,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.015,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.054,0.485,-0.236,0.454,-0.132,0.026,-0.307,0.016
-0.063,1.432,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.015,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.045,0.493,-0.236,0.459,-0.132,0.026,-0.307,0.016
-0.063,1.432,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.188,1.064,-0.006,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.032,0.493,-0.236,0.459,-0.119,0.030,-0.307,0.016
-0.063,1.432,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.180,1.060,-0.006,0.956,0.002,0.943,-0.188,0.831,-0.184,0.831,-0.032,0.493,-0.236,0.459,-0.119,0.030,-0.307,0.016
-0.063,1.432,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.175,1.056,-0.006,0.956,0.002,0.947,-0.188,0.831,-0.184,0.831,-0.032,0.493,-0.236,0.459,-0.128,0.030,-0.307,0.016
-0.063,1.432,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.171,1.056,-0.006,0.960,0.015,0.952,-0.188,0.831,-0.184,0.831,-0.032,0.493,-0.236,0.459,-0.132,0.026,-0.307,0.016
-0.063,1.432,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.171,1.051,-0.006,0.965,0.019,0.960,-0.188,0.831,-0.184,0.831,-0.045,0.485,-0.231,0.459,-0.132,0.026,-0.307,0.016
-0.063,1.432,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.162,1.047,-0.002,0.973,0.037,0.978,-0.188,0.831,-0.175,0.831,-0.045,0.485,-0.218,0.459,-0.132,0.026,-0.307,0.016
-0.063,1.432,-0.149,1.237,-0.149,1.255,-0.193,1.025,-0.162,1.047,-0.002,0.973,0.037,0.982,-0.188,0.831,-0.175,0.831,-0.054,0.476,-0.201,0.459,-0.132,0.026,-0.307,0.016
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.184,1.012,-0.162,1.047,0.002,0.978,0.037,0.982,-0.188,0.831,-0.167,0.831,-0.063,0.476,-0.175,0.467,-0.141,0.026,-0.307,0.016
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.184,1.012,-0.162,1.047,0.019,0.978,0.037,0.982,-0.188,0.831,-0.162,0.831,-0.063,0.476,-0.154,0.467,-0.141,0.026,-0.306,0.018
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.184,1.012,-0.162,1.047,0.032,0.991,0.050,0.995,-0.188,0.831,-0.154,0.826,-0.063,0.476,-0.141,0.467,-0.141,0.026,-0.282,0.062
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.171,1.017,-0.154,1.047,0.063,1.017,0.058,1.004,-0.188,0.831,-0.149,0.826,-0.063,0.476,-0.119,0.476,-0.141,0.026,-0.265,0.084
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.171,1.017,-0.154,1.047,0.058,1.021,0.067,1.012,-0.188,0.831,-0.149,0.826,-0.071,0.467,-0.093,0.485,-0.141,0.026,-0.251,0.099
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.171,1.017,-0.154,1.047,0.058,1.021,0.076,1.017,-0.188,0.831,-0.149,0.826,-0.076,0.467,-0.063,0.498,-0.141,0.026,-0.238,0.111
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.162,1.021,-0.154,1.047,0.058,1.030,0.080,1.021,-0.188,0.831,-0.136,0.826,-0.076,0.467,-0.019,0.515,-0.141,0.026,-0.216,0.136
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.162,1.021,-0.154,1.047,0.063,1.030,0.089,1.038,-0.188,0.831,-0.136,0.826,-0.076,0.467,0.019,0.532,-0.141,0.026,-0.207,0.145
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.154,1.030,-0.154,1.047,0.063,1.034,0.089,1.047,-0.188,0.831,-0.132,0.826,-0.080,0.467,0.084,0.584,-0.141,0.026,-0.165,0.177
-0.050,1.432,-0.149,1.237,-0.149,1.255,-0.145,1.030,-0.141,1.047,0.063,1.034,0.089,1.051,-0.188,0.831,-0.123,0.826,-0.102,0.467,0.089,0.588,-0.141,0.026,-0.133,0.199
-0.050,1.432,-0.149,1.242,-0.149,1.255,-0.145,1.030,-0.141,1.047,0.063,1.034,0.093,1.077,-0.188,0.831,-0.119,0.826,-0.102,0.467,0.141,0.632,-0.141,0.026,-0.105,0.204
-0.054,1.432,-0.149,1.242,-0.149,1.255,-0.136,1.030,-0.141,1.047,0.063,1.034,0.093,1.082,-0.188,0.831,-0.106,0.839,-0.106,0.467,0.149,0.640,-0.141,0.026,-0.061,0.220
-0.054,1.432,-0.149,1.242,-0.136,1.250,-0.136,1.030,-0.136,1.047,0.071,1.056,0.097,1.082,-0.188,0.831,-0.102,0.839,-0.106,0.467,0.141,0.645,-0.141,0.026,-0.038,0.220
-0.054,1.432,-0.149,1.242,-0.119,1.242,-0.136,1.030,-0.119,1.047,0.080,1.077,0.097,1.082,-0.188,0.831,-0.102,0.839,-0.106,0.467,0.145,0.653,-0.141,0.026,0.002,0.228
-0.054,1.432,-0.154,1.242,-0.119,1.242,-0.136,1.030,-0.115,1.047,0.080,1.077,0.097,1.082,-0.197,0.831,-0.102,0.839,-0.106,0.467,0.145,0.658,-0.141,0.026,0.022,0.233
-0.054,1.432,-0.154,1.242,-0.119,1.242,-0.128,1.038,-0.102,1.047,0.089,1.099,0.102,1.086,-0.197,0.831,-0.102,0.839,-0.106,0.467,0.167,0.684,-0.141,0.026,0.058,0.254
-0.054,1.432,-0.154,1.242,-0.119,1.242,-0.128,1.038,-0.093,1.047,0.089,1.099,0.106,1.103,-0.197,0.831,-0.102,0.839,-0.106,0.467,0.184,0.697,-0.141,0.026,0.064,0.255
-0.054,1.432,-0.154,1.242,-0.119,1.242,-0.128,1.038,-0.093,1.047,0.089,1.099,0.106,1.103,-0.197,0.831,-0.102,0.839,-0.106,0.467,0.193,0.710,-0.141,0.026,0.114,0.298
-0.054,1.432,-0.162,1.242,-0.119,1.242,-0.128,1.038,-0.093,1.047,0.089,1.103,0.106,1.112,-0.197,0.831,-0.102,0.839,-0.106,0.467,0.193,0.718,-0.141,0.026,0.132,0.315
-0.054,1.432,-0.171,1.242,-0.115,1.242,-0.128,1.038,-0.093,1.047,0.089,1.103,0.106,1.112,-0.197,0.831,-0.084,0.852,-0.115,0.467,0.201,0.735,-0.141,0.026,0.173,0.337
-0.054,1.432,-0.171,1.242,-0.115,1.242,-0.128,1.038,-0.084,1.047,0.089,1.103,0.106,1.112,-0.197,0.831,-0.084,0.852,-0.115,0.467,0.210,0.753,-0.141,0.026,0.178,0.349
-0.054,1.432,-0.171,1.242,-0.102,1.242,-0.128,1.038,-0.084,1.047,0.089,1.103,0.119,1.133,-0.201,0.831,-0.084,0.852,-0.115,0.467,0.218,0.766,-0.141,0.026,0.187,0.369
-0.054,1.432,-0.171,1.242,-0.102,1.242,-0.128,1.038,-0.080,1.047,0.089,1.112,0.119,1.142,-0.206,0.831,-0.089,0.848,-0.115,0.476,0.227,0.805,-0.141,0.026,0.187,0.371
-0.054,1.432,-0.171,1.242,-0.102,1.242,-0.128,1.038,-0.080,1.047,0.089,1.121,0.123,1.146,-0.206,0.831,-0.093,0.844,-0.115,0.476,0.227,0.826,-0.141,0.026,0.202,0.400
-0.054,1.432,-0.171,1.242,-0.097,1.242,-0.128,1.038,-0.080,1.047,0.093,1.121,0.123,1.146,-0.206,0.831,-0.110,0.839,-0.115,0.476,0.227,0.835,-0.141,0.026,0.202,0.410
-0.054,1.432,-0.171,1.242,-0.097,1.242,-0.128,1.038,-0.071,1.047,0.093,1.121,0.123,1.146,-0.206,0.831,-0.110,0.839,-0.115,0.476,0.227,0.861,-0.141,0.026,0.198,0.430
-0.054,1.432,-0.171,1.242,-0.097,1.242,-0.128,1.038,-0.071,1.047,0.093,1.121,0.123,1.151,-0.206,0.831,-0.110,0.839,-0.115,0.476,0.227,0.887,-0.141,0.026,0.198,0.452
-0.054,1.432,-0.171,1.242,-0.097,1.242,-0.128,1.038,-0.071,1.047,0.093,1.121,0.123,1.155,-0.206,0.831,-0.106,0.844,-0.106,0.476,0.227,0.909,-0.141,0.026,0.198,0.479
-0.054,1.432,-0.171,1.242,-0.093,1.242,-0.136,1.021,-0.067,1.047,0.093,1.121,0.123,1.155,-0.206,0.831,-0.102,0.848,-0.102,0.476,0.227,0.917,-0.141,0.026,0.180,0.513
-0.054,1.432,-0.171,1.242,-0.089,1.242,-0.136,1.021,-0.067,1.047,0.084,1.116,0.123,1.155,-0.206,0.831,-0.097,0.857,-0.102,0.476,0.218,0.943,-0.141,0.026,0.176,0.540
-0.054,1.432,-0.171,1.242,-0.089,1.242,-0.136,1.021,-0.063,1.043,0.084,1.116,0.115,1.151,-0.206,0.831,-0.089,0.865,-0.102,0.476,0.218,0.943,-0.141,0.026,0.171,0.562
-0.054,1.432,-0.171,1.242,-0.089,1.242,-0.136,1.021,-0.054,1.038,0.076,1.116,0.102,1.142,-0.206,0.831,-0.080,0.870,-0.102,0.476,0.210,0.960,-0.141,0.026,0.154,0.576
-0.054,1.432,-0.171,1.242,-0.089,1.242,-0.136,1.021,-0.054,1.038,0.067,1.108,0.102,1.142,-0.206,0.831,-0.076,0.874,-0.102,0.476,0.206,0.973,-0.141,0.026,0.141,0.588
-0.054,1.432,-0.171,1.242,-0.080,1.242,-0.136,1.021,-0.050,1.038,0.063,1.099,0.102,1.142,-0.206,0.831,-0.076,0.874,-0.084,0.476,0.201,0.978,-0.141,0.026,0.139,0.590
-0.054,1.432,-0.171,1.242,-0.080,1.242,-0.158,0.999,-0.050,1.038,0.058,1.099,0.102,1.142,-0.206,0.831,-0.076,0.874,-0.084,0.476,0.193,0.995,-0.141,0.026,0.125,0.595
-0.054,1.432,-0.171,1.242,-0.080,1.242,-0.171,0.991,-0.050,1.038,0.054,1.090,0.102,1.142,-0.206,0.831,-0.076,0.874,-0.084,0.467,0.188,0.995,-0.141,0.026,0.112,0.595
