Pitcher,ID,Pitch Type,xP0,yP0,zP0,xV0,yV0,zV0,xA0,yA0,zA0,Spin Rate,Spin Direction
"May, Dustin",669160,FF,-2.35,53.95,5.44,8.66,-143.14,-3.83,-15.65,31.29,-15.27,2409,223
"May, Dustin",669160,FF,-2.36,54.05,5.44,6.58,-141.83,-2.88,-12.79,31.46,-14.01,2400,225
"May, Dustin",669160,SI,-2.58,54.02,4.96,6.98,-138.13,-1.72,-18.72,33.39,-20.77,2050,233
"May, Dustin",669160,FC,-2.28,53.94,5.19,10.07,-132.86,-4.51,2.27,27.54,-26.90,2446,211
"May, Dustin",669160,FC,-2.44,53.85,5.05,7.79,-133.65,-5.08,2.31,27.31,-24.42,2435,235
"May, Dustin",669160,FC,-2.55,54.04,5.12,6.42,-133.01,-1.75,2.78,27.78,-27.03,2344,214
"May, Dustin",669160,FF,-2.22,53.86,5.43,12.56,-139.67,-6.30,-13.82,32.65,-13.86,2234,222
"May, Dustin",669160,CU,-2.37,53.93,5.07,2.69,-122.11,0.28,13.46,29.83,-36.34,3114,48
"May, Dustin",669160,CU,-2.59,53.83,5.01,-0.25,-122.59,2.53,17.34,28.52,-34.94,3235,53
"May, Dustin",669160,SI,-2.57,54.09,4.93,9.60,-139.67,-4.43,-24.38,33.02,-22.90,2277,235
"May, Dustin",669160,SI,-2.48,54.06,4.80,8.24,-139.16,-3.93,-21.47,33.01,-21.85,2226,234
"May, Dustin",669160,CU,-2.59,54.03,5.01,-1.12,-120.39,0.92,17.34,27.79,-32.86,3278,50
"May, Dustin",669160,FC,-2.38,53.98,5.16,7.59,-134.89,-4.31,-1.69,29.24,-25.03,2405,228
"May, Dustin",669160,CH,-2.49,54.10,4.93,6.15,-128.42,-1.40,-16.84,29.58,-31.03,1932,269
"May, Dustin",669160,CU,-2.65,54.02,4.97,1.41,-122.74,1.07,15.24,29.70,-35.46,3180,55
"May, Dustin",669160,FC,-2.36,54.07,5.34,5.05,-134.16,0.12,0.34,28.31,-26.41,2430,224
"May, Dustin",669160,CU,-2.45,53.95,5.14,5.07,-124.69,2.49,12.50,30.45,-35.15,3201,45
"May, Dustin",669160,FF,-2.27,53.94,5.39,8.42,-140.96,-3.39,-13.89,33.23,-13.29,2280,228
"May, Dustin",669160,SI,-2.31,53.96,5.08,8.44,-141.55,-6.45,-22.26,33.38,-22.39,2307,237
"May, Dustin",669160,SI,-2.49,54.15,5.10,8.03,-139.74,-3.12,-21.83,32.96,-20.09,2337,235
"May, Dustin",669160,FF,-2.23,53.86,5.52,4.30,-140.22,-0.52,-9.51,32.65,-13.50,2350,221
"May, Dustin",669160,FC,-2.44,54.01,5.22,6.94,-132.20,-2.74,-1.05,26.33,-26.87,2598,234
"May, Dustin",669160,CU,-2.40,54.06,5.11,7.06,-123.34,-2.38,11.96,29.35,-35.93,3235,37
"May, Dustin",669160,CU,-2.42,54.00,5.14,7.69,-122.81,-1.88,10.46,28.10,-34.19,3106,53
"May, Dustin",669160,SI,-2.47,54.20,5.08,8.42,-139.93,-4.54,-24.38,34.38,-21.64,2332,235
"May, Dustin",669160,FC,-2.40,53.85,5.21,6.90,-134.92,-1.28,-0.38,26.93,-26.54,2520,213
"May, Dustin",669160,FF,-2.12,54.04,5.49,8.23,-143.63,-1.27,-15.28,35.17,-15.61,2363,222
"May, Dustin",669160,FC,-2.38,53.97,5.24,9.15,-134.85,-3.70,-0.84,27.36,-27.54,2520,223
"May, Dustin",669160,CU,-2.34,53.91,5.09,7.15,-125.05,-4.07,13.18,31.48,-37.88,3266,42
"May, Dustin",669160,FC,-2.29,54.06,5.24,5.34,-134.24,-2.19,0.17,29.13,-27.99,2590,226
"May, Dustin",669160,CH,-2.33,53.82,5.10,10.55,-129.18,-4.42,-17.65,28.18,-26.75,2080,261
"May, Dustin",669160,FF,-2.12,54.03,5.52,8.10,-140.24,-5.12,-12.60,33.28,-12.47,2319,219
"May, Dustin",669160,FC,-2.27,54.13,5.43,7.24,-135.46,-2.12,1.33,28.05,-24.88,2427,228
"May, Dustin",669160,FF,-2.03,53.94,5.45,7.62,-142.54,-3.68,-12.48,35.83,-11.13,2432,224
"May, Dustin",669160,CU,-2.52,54.20,5.16,0.87,-123.23,0.97,17.13,29.17,-36.69,3388,46
"May, Dustin",669160,CU,-2.31,54.04,5.08,4.20,-122.89,2.12,16.03,28.33,-34.14,3316,46
"May, Dustin",669160,CU,-2.39,54.20,5.12,3.07,-124.65,1.56,16.49,28.69,-33.24,3381,44
"May, Dustin",669160,CU,-2.55,54.03,4.98,3.39,-125.06,2.61,14.15,27.69,-30.09,3260,48
"May, Dustin",669160,SI,-2.48,54.05,5.18,7.42,-138.87,-4.08,-21.96,32.37,-22.90,2383,236
"May, Dustin",669160,FC,-2.34,53.98,5.23,7.01,-133.26,-1.98,-0.55,26.93,-23.97,2298,219
"May, Dustin",669160,FF,-2.12,53.92,5.54,9.67,-140.84,-2.75,-13.46,32.75,-12.83,2201,226
"May, Dustin",669160,FF,-2.17,53.96,5.44,8.13,-142.02,-7.13,-14.13,35.34,-13.07,2370,222
"May, Dustin",669160,CU,-2.66,54.15,5.07,3.11,-123.57,1.20,14.38,29.50,-36.66,3254,53
"May, Dustin",669160,FF,-2.17,53.86,5.48,8.52,-141.15,-7.09,-11.53,34.60,-11.77,2282,223
"May, Dustin",669160,FF,-2.03,53.87,5.53,9.59,-141.95,-9.08,-12.67,34.76,-12.10,2284,223
"May, Dustin",669160,CU,-2.63,54.09,5.10,2.93,-122.03,1.49,15.63,28.39,-34.84,3259,52
"May, Dustin",669160,CU,-2.74,54.13,4.93,1.02,-123.36,2.09,15.75,27.21,-35.88,3164,53
"May, Dustin",669160,SI,-2.51,54.21,5.11,6.41,-140.14,-1.42,-21.95,32.16,-23.86,2353,233
"May, Dustin",669160,CU,-2.48,54.01,5.00,4.67,-125.37,-0.25,14.79,29.58,-31.34,3077,52
"May, Dustin",669160,SI,-2.43,53.94,5.08,6.96,-140.69,-3.50,-23.49,35.20,-20.59,2350,237
"May, Dustin",669160,CU,-2.58,53.90,5.00,8.48,-125.37,-0.73,12.24,30.59,-33.39,3269,50
"May, Dustin",669160,CU,-2.61,54.23,5.05,3.44,-125.00,0.43,12.46,28.92,-35.41,3273,53
"May, Dustin",669160,FF,-2.09,53.95,5.51,7.94,-141.36,-4.10,-15.45,36.13,-12.90,2403,227
"May, Dustin",669160,CH,-2.41,54.05,4.91,9.31,-127.26,-3.76,-14.73,27.05,-30.61,1942,263
"May, Dustin",669160,FF,-2.10,53.97,5.49,7.39,-141.12,-1.62,-13.76,36.16,-13.81,2343,224
"May, Dustin",669160,FC,-2.31,53.94,5.21,5.11,-135.54,-2.31,1.07,30.15,-27.98,2502,210
"May, Dustin",669160,FF,-2.13,54.00,5.49,6.36,-142.92,-2.21,-11.50,35.51,-16.83,2302,218
"May, Dustin",669160,SI,-2.33,54.15,5.05,8.98,-142.17,-3.96,-22.39,34.97,-21.07,2352,236
"May, Dustin",669160,SI,-2.48,54.20,5.12,5.78,-141.97,-3.50,-22.14,35.09,-20.72,2339,235
"May, Dustin",669160,FC,-2.27,53.93,5.18,10.11,-136.70,-5.59,-1.80,27.69,-21.66,2480,223
"May, Dustin",669160,CH,-2.41,54.06,5.00,7.85,-128.32,-3.41,-15.95,29.24,-33.03,2045,264
"May, Dustin",669160,FF,-2.06,53.92,5.56,7.59,-143.20,-3.15,-17.21,34.31,-13.28,2450,227
"May, Dustin",669160,CH,-2.48,54.07,5.06,7.19,-127.57,-0.30,-15.28,28.61,-34.15,1891,269
"May, Dustin",669160,FC,-2.47,54.14,5.29,6.75,-136.44,-0.69,-1.73,29.58,-23.53,2451,232
"May, Dustin",669160,CH,-2.51,53.97,4.98,6.64,-127.11,-1.69,-16.24,27.85,-34.94,1824,269
"May, Dustin",669160,FF,-2.16,54.14,5.58,6.76,-141.77,-3.24,-14.17,34.69,-14.05,2304,221
"May, Dustin",669160,CU,-2.43,53.96,4.99,4.58,-124.99,-3.20,16.96,30.96,-35.13,3319,49
"May, Dustin",669160,CU,-2.32,53.86,5.03,7.54,-124.93,-4.75,14.55,30.28,-38.06,3397,44
"May, Dustin",669160,CU,-2.48,54.05,5.04,3.53,-125.35,-1.22,15.01,29.25,-37.82,3355,43
"May, Dustin",669160,CU,-2.51,54.13,5.04,3.18,-125.13,-1.58,12.93,27.94,-36.15,3301,55
"May, Dustin",669160,FC,-2.43,53.91,5.23,7.07,-137.09,-3.63,-1.50,31.22,-23.93,2450,225
"May, Dustin",669160,FF,-2.24,53.79,5.27,10.70,-143.94,-7.64,-13.97,35.15,-12.70,2427,224
"May, Dustin",669160,SI,-2.39,54.11,5.14,10.01,-141.56,-6.31,-21.39,34.11,-20.02,2342,231
"May, Dustin",669160,FF,-2.18,53.94,5.43,8.63,-143.96,-7.57,-12.29,36.47,-11.88,2435,225
"May, Dustin",669160,FF,-2.20,54.07,5.42,5.58,-142.89,-6.36,-11.41,35.78,-13.18,2439,228
"May, Dustin",669160,FC,-2.47,54.07,5.29,4.37,-135.67,0.26,0.26,31.80,-24.46,2383,221
"May, Dustin",669160,FF,-2.07,53.97,5.60,10.32,-141.83,-6.52,-12.47,34.74,-11.88,2413,223
"May, Dustin",669160,CH,-2.56,54.21,5.07,6.73,-127.52,-2.98,-18.65,28.73,-31.67,2005,261
"May, Dustin",669160,FF,-2.14,53.92,5.54,8.61,-141.18,-4.74,-11.09,34.34,-13.00,2421,222
"May, Dustin",669160,SI,-2.50,54.15,5.06,8.27,-140.78,-3.42,-23.19,35.46,-20.96,2295,240
"May, Dustin",669160,SI,-2.44,54.16,5.19,10.26,-140.47,-4.95,-23.97,34.57,-20.15,2369,235
"May, Dustin",669160,FF,-2.33,53.92,5.40,8.84,-144.29,-8.18,-18.74,34.02,-12.43,2520,228
"May, Dustin",669160,SI,-2.51,54.12,5.07,7.66,-141.22,-4.53,-21.93,32.47,-20.31,2273,237
"May, Dustin",669160,SI,-2.45,54.17,5.09,9.78,-141.23,-7.00,-23.12,33.07,-20.96,2361,236
"May, Dustin",669160,SI,-2.40,54.10,5.08,9.00,-141.15,-6.85,-22.16,33.34,-21.45,2337,235
"May, Dustin",669160,SI,-2.47,54.29,5.14,7.55,-141.38,-4.27,-23.98,33.45,-21.05,2288,242
"May, Dustin",669160,SI,-2.48,54.29,5.23,5.37,-142.15,-3.53,-22.33,33.76,-20.09,2316,232
"May, Dustin",669160,FC,-2.60,53.96,5.35,5.65,-133.69,-2.74,-1.00,26.52,-23.41,2451,235
"May, Dustin",669160,CU,-2.24,54.19,5.05,2.19,-124.36,0.16,13.30,25.09,-33.50,3206,48
"May, Dustin",669160,CU,-2.39,54.10,4.98,5.20,-124.17,-4.41,13.40,24.63,-34.95,3178,41
"May, Dustin",669160,SI,-2.21,54.06,5.09,5.68,-141.88,-3.94,-22.19,32.44,-22.49,2328,231
"May, Dustin",669160,SI,-2.12,54.09,5.08,8.39,-140.82,-3.74,-21.08,32.31,-19.14,2278,233
"May, Dustin",669160,FC,-2.05,53.90,5.23,5.58,-134.80,-3.40,-2.04,27.31,-27.73,2383,206
"May, Dustin",669160,CH,-2.26,54.11,5.04,6.56,-127.98,-2.41,-16.02,27.23,-30.29,1903,262
"May, Dustin",669160,FF,-1.95,53.95,5.57,8.02,-141.75,-4.11,-13.74,29.94,-13.44,2457,221
"May, Dustin",669160,FC,-2.19,54.13,5.30,4.48,-134.29,-4.54,-1.85,24.78,-25.40,2401,226
"May, Dustin",669160,CU,-2.38,54.08,5.09,3.24,-123.67,-1.69,15.34,28.98,-34.85,3314,47
"May, Dustin",669160,SI,-2.17,54.11,5.16,9.75,-141.66,-4.99,-23.59,33.02,-20.90,2278,233
"May, Dustin",669160,CU,-2.32,54.18,5.14,5.64,-124.45,-1.05,14.35,28.77,-35.34,3320,46
"May, Dustin",669160,SI,-2.14,54.22,5.17,8.08,-140.15,-5.03,-21.67,31.72,-23.66,2341,233
"May, Dustin",669160,SI,-2.32,54.06,5.09,8.76,-140.66,-6.69,-22.56,32.01,-23.50,2304,236
"May, Dustin",669160,SI,-2.14,54.00,5.23,10.76,-140.44,-5.95,-23.64,32.51,-22.28,2413,232
"May, Dustin",669160,CU,-2.33,54.11,5.08,5.80,-123.69,-3.00,14.66,28.87,-34.16,3254,46
"May, Dustin",669160,CU,-2.26,54.08,5.17,8.70,-125.55,-4.10,10.02,28.03,-34.68,3195,41
"May, Dustin",669160,FF,-1.80,54.10,5.67,7.59,-142.74,-4.91,-14.91,32.84,-13.54,2400,218
"May, Dustin",669160,SI,-2.27,54.16,5.12,7.35,-138.97,-3.75,-20.60,30.37,-22.63,2318,236
"May, Dustin",669160,FF,-1.94,54.02,5.56,11.79,-140.37,-4.74,-15.22,30.05,-13.09,2385,222
"May, Dustin",669160,SI,-2.23,54.19,5.23,8.28,-139.86,-2.53,-21.32,29.13,-22.60,2301,232
"May, Dustin",669160,CH,-2.32,54.16,5.03,6.88,-126.10,-1.02,-14.48,24.08,-31.77,1858,260
"May, Dustin",669160,FF,-2.01,54.09,5.65,7.48,-139.40,-4.32,-12.79,29.16,-13.44,2395,221
"May, Dustin",669160,SI,-2.28,54.22,5.35,8.15,-137.35,-5.41,-18.63,28.65,-21.74,2251,231
"May, Dustin",669160,CU,-2.34,54.18,5.15,4.65,-125.00,-1.07,15.45,26.28,-37.96,3297,45
"May, Dustin",669160,CU,-2.30,54.14,5.14,7.80,-127.16,-5.27,10.50,26.30,-32.74,3070,52
"May, Dustin",669160,FF,-1.95,54.00,5.58,7.21,-144.10,-3.73,-12.06,31.12,-14.41,2421,222
"May, Dustin",669160,FC,-2.23,54.02,5.31,7.05,-136.04,-4.89,1.81,25.27,-24.93,2519,220
"May, Dustin",669160,SI,-2.25,54.10,5.14,7.32,-142.03,-3.78,-19.00,33.15,-18.75,2398,233
"May, Dustin",669160,CU,-2.23,53.99,5.03,9.80,-124.96,-3.63,12.68,27.81,-34.98,3275,48
"May, Dustin",669160,SI,-2.16,54.19,5.27,8.17,-141.69,-3.12,-19.41,30.83,-23.03,2435,227
"May, Dustin",669160,FF,-1.93,53.91,5.60,7.84,-143.06,-4.98,-9.83,31.34,-11.85,2446,219
"May, Dustin",669160,CU,-2.34,54.28,5.22,2.84,-124.43,-2.09,13.18,26.49,-37.21,3361,43
"May, Dustin",669160,CU,-2.32,54.27,5.24,5.99,-124.77,-2.58,11.96,26.36,-36.50,3308,47
"May, Dustin",669160,FF,-2.17,54.10,5.49,5.83,-140.68,-4.74,-11.62,31.47,-14.66,2336,228
"May, Dustin",669160,SI,-2.23,54.18,5.19,5.62,-143.58,-4.44,-18.26,30.91,-20.26,2324,227
"May, Dustin",669160,SI,-2.20,54.14,5.22,7.18,-142.13,-3.19,-18.15,30.61,-19.62,2351,226
"May, Dustin",669160,FF,-2.05,53.85,5.45,7.52,-144.20,-5.94,-13.62,32.64,-15.44,2371,220
"May, Dustin",669160,CU,-2.39,54.29,5.13,-0.55,-123.97,-0.91,15.34,28.06,-37.33,3229,45
"May, Dustin",669160,CU,-2.32,54.01,5.17,4.97,-123.53,0.11,14.15,28.46,-37.93,3233,44
"May, Dustin",669160,SI,-2.38,54.26,5.21,7.23,-142.12,-3.40,-18.75,31.63,-22.76,2441,235
"May, Dustin",669160,FF,-1.97,54.01,5.58,6.93,-142.71,-1.16,-10.42,30.67,-14.93,2436,217
"May, Dustin",669160,CU,-2.54,54.14,5.08,3.61,-124.74,-2.44,12.30,25.34,-37.91,3301,37
"May, Dustin",669160,FF,-1.89,53.99,5.74,10.54,-142.93,-8.05,-14.47,30.28,-12.14,2515,220
"May, Dustin",669160,FF,-2.07,53.99,5.63,7.64,-142.70,-5.04,-14.92,30.65,-13.86,2482,219
"May, Dustin",669160,FC,-2.28,54.16,5.43,6.07,-133.28,-2.78,-1.88,23.67,-24.06,2441,242
"May, Dustin",669160,CU,-2.46,54.37,5.11,4.55,-125.08,-3.70,12.49,28.23,-36.14,3406,41
"May, Dustin",669160,CU,-2.32,54.29,5.21,5.36,-125.07,-2.74,11.66,27.63,-35.05,3331,51
"May, Dustin",669160,SI,-2.42,54.14,5.14,9.44,-142.18,-5.76,-21.49,31.39,-20.03,2292,237
"May, Dustin",669160,SI,-2.34,54.05,5.06,11.20,-140.57,-3.35,-21.33,32.47,-23.24,2228,236
"May, Dustin",669160,FF,-2.29,54.19,5.52,6.47,-142.57,-1.50,-11.87,33.42,-15.55,2352,226
"May, Dustin",669160,SI,-2.44,54.17,5.12,6.41,-141.24,-6.68,-19.37,33.86,-19.88,2352,236
"May, Dustin",669160,SI,-2.46,54.15,5.12,6.41,-141.93,-2.83,-17.75,34.32,-18.78,2312,240
"May, Dustin",669160,SI,-2.43,54.23,5.21,9.43,-140.95,-7.88,-17.11,31.51,-20.27,2301,237
"May, Dustin",669160,SI,-2.39,54.22,5.18,6.12,-143.00,-3.89,-18.45,32.69,-21.53,2320,231
"May, Dustin",669160,FC,-2.35,54.20,5.37,3.11,-133.16,0.61,4.36,26.68,-29.05,2427,193
"May, Dustin",669160,FC,-2.51,54.32,5.37,2.02,-133.23,0.75,3.47,26.22,-30.06,2489,192
"May, Dustin",669160,FF,-2.22,54.11,5.56,6.57,-144.15,-2.75,-11.14,30.80,-13.90,2342,221
"May, Dustin",669160,SI,-2.42,54.30,5.21,8.45,-143.56,-4.91,-18.84,30.74,-20.46,2382,241
"May, Dustin",669160,CU,-2.57,54.36,5.19,2.19,-124.84,-1.64,14.76,25.44,-37.54,3395,45
"May, Dustin",669160,FF,-2.11,54.11,5.58,7.81,-144.32,-4.73,-9.97,31.00,-14.12,2304,221
"May, Dustin",669160,SI,-2.37,54.07,5.10,7.50,-142.35,-4.80,-19.56,30.50,-21.22,2328,234
"May, Dustin",669160,CU,-2.59,54.23,5.09,2.79,-123.89,-3.24,15.55,25.80,-38.32,3479,32
"May, Dustin",669160,SI,-2.47,54.24,5.09,8.64,-143.18,-6.91,-22.70,32.70,-22.37,2448,240
"May, Dustin",669160,CU,-2.42,54.29,5.20,3.09,-126.18,-0.88,13.39,26.61,-37.04,3457,39
"May, Dustin",669160,CU,-2.54,54.26,5.14,-0.26,-123.42,0.95,13.28,23.25,-37.34,3422,51
"May, Dustin",669160,SI,-2.36,54.24,5.13,8.17,-143.54,-6.11,-23.51,32.49,-20.77,2471,241
"May, Dustin",669160,SI,-2.42,54.37,5.08,6.86,-141.97,-4.92,-19.60,30.86,-20.05,2368,239
"May, Dustin",669160,SI,-2.44,54.03,5.17,7.66,-143.07,-3.59,-19.90,30.62,-21.70,2428,236
"May, Dustin",669160,FC,-2.34,54.23,5.40,4.94,-133.92,-3.52,2.34,25.59,-28.73,2607,187
"May, Dustin",669160,FC,-2.47,54.21,5.36,4.70,-135.54,-3.09,1.62,26.52,-26.86,2623,224
"May, Dustin",669160,SI,-2.50,54.04,5.20,7.35,-142.80,-3.12,-22.39,31.94,-25.13,2282,241